data,stayingpower,texture,smell,price,colour,shipping,packing,text_clean,signature
"Beautiful lipstick, enthusiastic advice from the shop, beautiful color, very fragrant lipstick, carefully packaged.",,,positive,,positive,,positive,"beautiful lipstick, enthusiastic advice from the shop, beautiful color, very fragrant lipstick, carefully packaged.",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:positive
"Beautiful cheap lipstick, product quality suitable for the price, good good",,,,positive,,,,"beautiful cheap lipstick, product quality suitable for the price, good good",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Carefully packaged, beautiful colors",,,,,positive,,positive,"carefully packaged, beautiful colors",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
The lipstick is ok... Shipper is friendly... Delivery took a bit long.... It's ok...??????????????????,,,,,,negative,,the lipstick is ok... shipper is friendly... delivery took a bit long.... it's ok...??????????????????,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"I don't know what to say, the lipstick is so soft, the choco smell makes my nose tickle =)) It's easy for the color to smudge on my lips, wearing a mask makes it stick and looks a bit sad, the lipstick color flatters my skin, the first photo I took was a real orange, the noise was adjusted, the lipstick color is still ok, the 2nd photo whether color adjusted, adjusted or not are all pretty :3 8/10 because the lipstick is smudged",,positive,positive,,positive,,,"i don't know what to say, the lipstick is so soft, the choco smell makes my nose tickle =)) it's easy for the color to smudge on my lips, wearing a mask makes it stick and looks a bit sad, the lipstick color flatters my skin, the first photo i took was a real orange, the noise was adjusted, the lipstick color is still ok, the 2nd photo whether color adjusted, adjusted or not are all pretty :3 8/10 because the lipstick is smudged",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"The lipstick is very beautiful, the color is super pretty on the lips but the lipstick seems a bit small because of the fast delivery so I will give the shop 5 stars",,,,,positive,positive,,"the lipstick is very beautiful, the color is super pretty on the lips but the lipstick seems a bit small because of the fast delivery so i will give the shop 5 stars",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:na
"The 2nd time ordering from shopp is very satisfying, every time I am satisfied. There will definitely be a 3rd time 
Smells so good ??????????????????????? ???????????????????????? ??????????????????????? ????????????????????????????",,,positive,,,,,"the 2nd time ordering from shopp is very satisfying, every time i am satisfied. there will definitely be a 3rd time smells so good ??????????????????????? ???????????????????????? ??????????????????????? ????????????????????????????",stayingpower:na|texture:na|smell:positive|price:na|colour:na|shipping:na|packing:na
"It's so good, wow, beautiful color, beautiful shell, super quality lipstick, lunnn, well packaged, I'm so pleased.",,positive,,,positive,,positive,"it's so good, wow, beautiful color, beautiful shell, super quality lipstick, lunnn, well packaged, i'm so pleased.",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:positive
"Very fast delivery, carefully packaged and delivered with good quality products that I think are ok",,,,,,positive,positive,"very fast delivery, carefully packaged and delivered with good quality products that i think are ok",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"Images and videos are for coin-receipt purposes 
QT product but fast delivery, the lipstick is quite good, so I bought it",,,,,,positive,,"images and videos are for coin-receipt purposes qt product but fast delivery, the lipstick is quite good, so i bought it",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"I bought it twice and I'm still very satisfied, the lipstick is smooth and beautiful, the price is reasonable and the shop also gives very enthusiastic advice so I feel more secure.",,positive,,positive,positive,,,"i bought it twice and i'm still very satisfied, the lipstick is smooth and beautiful, the price is reasonable and the shop also gives very enthusiastic advice so i feel more secure.",stayingpower:na|texture:positive|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Long delivery 
The color is pretty but it's a bit drying on the lips 
Moderate toughness, sturdy design, small and pretty shell",positive,negative,,,positive,negative,,"long delivery the color is pretty but it's a bit drying on the lips moderate toughness, sturdy design, small and pretty shell",stayingpower:positive|texture:negative|smell:na|price:na|colour:positive|shipping:negative|packing:na
"Soft, spongy, cool undertone lipstick is very pretty, while warm undertone will make the skin more or less dull. Applying 1 layer will create mlbb color, gently. After applying many layers, I think it looks like lotus pink :D",,positive,,,neutral,,,"soft, spongy, cool undertone lipstick is very pretty, while warm undertone will make the skin more or less dull. applying 1 layer will create mlbb color, gently. after applying many layers, i think it looks like lotus pink :d",stayingpower:na|texture:positive|smell:na|price:na|colour:neutral|shipping:na|packing:na
"The lipstick looks so fresh, has a light scent, and colors well. 9/10 lol ????????",,,positive,,positive,,,"the lipstick looks so fresh, has a light scent, and colors well. 9/10 lol ????????",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
"The color is not good, fades quickly. I was a bit worried when I saw the turn, but because I believed it was Shope Mall, I trusted someone to buy...",negative,,,positive,negative,,,"the color is not good, fades quickly. i was a bit worried when i saw the turn, but because i believed it was shope mall, i trusted someone to buy...",stayingpower:negative|texture:na|smell:na|price:positive|colour:negative|shipping:na|packing:na
"Received the goods, this lipstick color is quite beautiful, not too bright and not too dark. This is the second one I bought, the first one I bought was the wrong color so it was too dark to use.",,,,,positive,,,"received the goods, this lipstick color is quite beautiful, not too bright and not too dark. this is the second one i bought, the first one i bought was the wrong color so it was too dark to use.",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
The color is a bit more pink but still very beautiful ??????????????????,,,,,positive,,,the color is a bit more pink but still very beautiful ??????????????????,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"The lipstick is beautiful, cheap, smooth, and smells great. Everyone should buy it",,positive,positive,positive,,,,"the lipstick is beautiful, cheap, smooth, and smells great. everyone should buy it",stayingpower:na|texture:positive|smell:positive|price:positive|colour:na|shipping:na|packing:na
"Sonn is very nice
The shop packed the goods very carefully
10 points don't make much sense ??????",,,,,,,positive,sonn is very nice the shop packed the goods very carefully 10 points don't make much sense ??????,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
The lipstick is incredibly beautiful and the color is so cheap. Worth buying,,positive,,positive,positive,,,the lipstick is incredibly beautiful and the color is so cheap. worth buying,stayingpower:na|texture:positive|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Goods arrived in full, delivered ahead of schedule. Have bought many times from this shop. Cheap but so pretty",,,,positive,,positive,,"goods arrived in full, delivered ahead of schedule. have bought many times from this shop. cheap but so pretty",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:positive|packing:na
"Beautiful lipstick color, quite like it, give the shop 5 stars, will support next time",,,,,positive,,,"beautiful lipstick color, quite like it, give the shop 5 stars, will support next time",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
Product as pictured. Long delivery due to foreign countries. But ok. Thanks shoppppppp,,,,,,negative,,product as pictured. long delivery due to foreign countries. but ok. thanks shoppppppp,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"I really like color 003 of these two colors, the lipstick is smooth and smooth",,positive,,,positive,,,"i really like color 003 of these two colors, the lipstick is smooth and smooth",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Very nice product, I'm hunting for sale so I still have 33k so I like it lol",,,,positive,,,,"very nice product, i'm hunting for sale so i still have 33k so i like it lol",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Beautiful product, well packaged, very pretty color",,,,,positive,,positive,"beautiful product, well packaged, very pretty color",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
