text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
"the color on the left is 402, the color on the right is 302, very beautiful color 402 is a bit darker color 302 is a bit bright",positive,0.5951,None,positive,0.4796,None,positive,0.7944,None,positive,0.8044,None,positive,0.7581,positive,neutral,0.6922,None,positive,0.7834,None,Overall Positive,0.0
the packaging is definitely very pretty and the lipstick was delivered quickly. the lipstick has a beautiful color,positive,0.7882,None,positive,0.6636,None,positive,0.8632,None,positive,0.923,None,positive,0.9486,positive,positive,0.878,positive,positive,0.9373,positive,Overall Positive,0.0
beautiful colorpppppp beautiful shellhhh delivery very fastmmmm. you should buy it,positive,0.7416,None,positive,0.5828,None,positive,0.8128,None,positive,0.9044,None,positive,0.9343,positive,positive,0.9245,positive,positive,0.919,None,Overall Positive,0.0
"delivery took a while, packaged carefully, design is quite cute ..",negative,0.5388,None,positive,0.6269,None,positive,0.755,None,positive,0.8433,None,positive,0.7625,None,negative,0.8649,negative,positive,0.812,None,MIXED,1.025
the lipstick color is so pretty:>> soft on lips and very nourishing. fragrant scent,positive,0.8049,None,positive,0.9002,positive,positive,0.9251,positive,positive,0.9468,None,positive,0.8763,positive,neutral,0.7144,None,positive,0.9273,None,Overall Positive,0.0
"uses: lipstick to soften lips and enhance skin tone texture: fragrant, pink tones color fastness: not matte, easy to fade delivery was a bit late, i waited 20 days, packaged carefully",negative,0.7524,negative,positive,0.4822,positive,positive,0.5432,positive,positive,0.6857,None,negative,0.4408,None,negative,0.6212,negative,positive,0.5953,positive,MIXED,1.0155
"the color is beautiful, the lipstick is smooth and smells like chocolate. it's cheap. you should buy it",positive,0.799,None,positive,0.9049,positive,positive,0.923,positive,positive,0.9482,positive,positive,0.8776,positive,neutral,0.7366,None,positive,0.9244,None,Overall Positive,0.0
"delivery took quite a while, the lipstick is beautiful, the color is impeccable images and videos are for coin-receipt purposes",negative,0.4797,None,positive,0.6564,None,positive,0.7717,None,positive,0.8554,None,positive,0.8173,positive,negative,0.8569,negative,positive,0.8287,None,MIXED,0.9974
"beautiful lipstick, very pleased with delivery even though it is an international shop quality products are sold at cheap prices",positive,0.818,None,positive,0.8368,None,positive,0.9135,None,positive,0.946,positive,positive,0.91,None,positive,0.4998,positive,positive,0.9393,None,Overall Positive,0.0
"waiting in vain, the lipstick is super smooth, fragrant, lips are soft and not dry, next time i will support the shop ????",positive,0.5087,None,positive,0.897,positive,positive,0.8772,positive,positive,0.9163,None,positive,0.7483,None,neutral,0.6036,None,positive,0.8779,None,Overall Positive,0.0
the scent is sweet like a cake but using the powdery style doesn't make it smooth and doesn't keep the color,negative,0.6126,negative,negative,0.6072,negative,negative,0.5292,positive,positive,0.4874,None,negative,0.7906,None,negative,0.4895,None,negative,0.5662,None,MIXED,0.4292
"as for the shell, it's very beautiful. objectively, i give it 10/10 because it feels so smooth in the hand the lipstick quality is ok, very matte, 8/10 if asked if i would buy it again, i probably would",positive,0.7403,positive,positive,0.8624,positive,positive,0.9223,None,positive,0.944,None,positive,0.7642,None,neutral,0.6466,None,positive,0.9218,None,Overall Positive,0.0
"matte cream lipstick is very good to use, cheap price, very suitable for students, super pretty color????",positive,0.7939,positive,positive,0.7744,positive,positive,0.9035,None,positive,0.9214,positive,positive,0.913,positive,neutral,0.7267,None,positive,0.9055,None,Overall Positive,0.0
international products so you have to wait a bit. they are cheap but also very beautiful. the color is quite bright and quite matte.,negative,0.4605,positive,positive,0.5722,None,positive,0.7756,None,positive,0.8438,positive,positive,0.8431,positive,negative,0.8497,negative,positive,0.803,None,MIXED,0.9767
genuine lipstick with great fragrance guys :))))) you should rest assured when buying at the mall,positive,0.75,None,positive,0.7816,None,positive,0.8984,positive,positive,0.9148,None,positive,0.8485,None,neutral,0.5526,None,positive,0.9136,None,Overall Positive,0.0
the lipstick is beautiful and easy to hold. the color is so beautiful and smells amazing. fast delivery,positive,0.7926,None,positive,0.7133,None,positive,0.8638,positive,positive,0.9255,None,positive,0.9472,positive,positive,0.8691,positive,positive,0.9375,None,Overall Positive,0.0
"uses: the color is extremely beautiful, i bought color 01 and it's very beautiful texture: smooth lipstick, slightly lumpy, color fastness: i often lick it but it doesn't come off very well, it's a little smudged gout choppp",neutral,0.4751,positive,neutral,0.6706,positive,negative,0.5777,None,positive,0.7338,None,positive,0.6334,positive,negative,0.3916,None,positive,0.4916,None,MIXED,0.6371
"the color is very pretty, extremely good quality, fast delivery, will buy again next time",positive,0.8025,None,positive,0.6642,None,positive,0.8632,None,positive,0.9253,None,positive,0.9496,positive,positive,0.8622,positive,positive,0.9375,None,Overall Positive,0.0
"colors 19 and 03 are both beautiful, fast delivery, i really like it hihihihihi",positive,0.685,None,positive,0.5755,None,positive,0.8684,None,positive,0.9232,None,positive,0.8127,positive,positive,0.8894,positive,positive,0.9307,None,Overall Positive,0.0
"beautiful lipstick, very pretty color, delivered on time and the price is cheap, so buy it",positive,0.7557,None,positive,0.8084,None,positive,0.8884,None,positive,0.9253,positive,positive,0.9032,positive,neutral,0.7592,positive,positive,0.896,None,Overall Positive,0.0
the lipstick smells so good next time please support again fun and friendly shipping,positive,0.8206,None,positive,0.8724,None,positive,0.9218,positive,positive,0.9511,None,positive,0.8763,None,neutral,0.5399,positive,positive,0.9401,None,Overall Positive,0.0
"i saw a lot of reviews so i bought it to try but personally i don't like it very much. the lipstick color is beautiful but it doesn't apply evenly on the lips. if you don't apply it, it will dry out, but if you add a layer of moisturizer, the lipstick won't adhere well to your lips. please consider it everyone, very lucky",negative,0.5311,None,negative,0.9147,negative,negative,0.439,None,positive,0.7201,None,positive,0.66,positive,negative,0.5158,None,negative,0.6144,None,MIXED,0.9467
"delivery takes a very long time, product quality is ok, the lipstick layer is thin and light, the lips are not very nourishing, dry lips can show dead skin flakes, the lipstick color is light and long lasting",positive,0.5368,positive,negative,0.7966,negative,positive,0.4308,None,positive,0.7887,None,positive,0.7574,positive,negative,0.731,negative,negative,0.503,None,MIXED,1.1232
"the color is pretty, it's ok :3 you should buy it, everyone",positive,0.7601,None,positive,0.7075,None,positive,0.8773,None,positive,0.9144,None,positive,0.9423,positive,neutral,0.5948,None,positive,0.9104,None,Overall Positive,0.0
"fast delivery soon, fragrant and smooth okkkkkkkkkkkkkkkkkkkkkkkkk",positive,0.7859,positive,positive,0.8295,positive,positive,0.8705,positive,positive,0.9352,None,positive,0.8704,None,positive,0.9081,positive,positive,0.9363,None,Overall Positive,0.0
"beautiful, fast shipping, very satisfied, cheap, but i like it very much kfhdkdbskbdkdhdkdnkdkfbdkkekskfndjeiokfnf",positive,0.7945,None,positive,0.7361,None,positive,0.8783,None,positive,0.9291,positive,positive,0.9432,None,positive,0.8571,positive,positive,0.9428,None,Overall Positive,0.0
"fast delivery, from the paper cover to the lipstick is excellent, so beautiful",positive,0.7861,None,positive,0.7165,None,positive,0.8662,None,positive,0.9256,None,positive,0.9328,None,positive,0.9017,positive,positive,0.9386,None,Overall Positive,0.0
"the color is so pretty, the lipstick is smooth but lasts ??????????????????????????????",positive,0.8048,positive,positive,0.8917,positive,positive,0.9224,None,positive,0.9452,None,positive,0.8775,positive,neutral,0.7428,None,positive,0.9228,None,Overall Positive,0.0
uses: beauty texture: good color fastness: normal the lipstick has a pretty color but is not too durable and has a very fragrant smell,neutral,0.5439,positive,neutral,0.5529,positive,positive,0.7735,positive,positive,0.8573,None,positive,0.8227,positive,neutral,0.615,None,positive,0.8443,None,Overall Positive,0.0
"the lipstick is smooth, has standard color, and is beautiful. packaged very carefully .",positive,0.7837,None,positive,0.9011,positive,positive,0.9209,None,positive,0.9456,None,positive,0.8426,positive,neutral,0.7415,None,positive,0.9191,positive,Overall Positive,0.0
"super pretty lipstick with cheap price: 33 yew shop ?? the shipper is also friendly ?? for international shipments, delivery takes a while, otherwise everything is ok ??",negative,0.413,None,positive,0.8619,None,positive,0.7555,None,positive,0.8785,positive,positive,0.7142,None,negative,0.7924,negative,positive,0.8878,None,MIXED,0.9314
"the lipstick is very beautiful so i bought it but the delivery took a long time. overall, it's ok ??",negative,0.5124,None,positive,0.6857,None,positive,0.7542,None,positive,0.8582,None,positive,0.7681,None,negative,0.8577,negative,positive,0.8321,None,MIXED,1.0138
"texture: a bit powdery but still looks nice, the lipstick wears off quite quickly color fastness: the standard color is slightly orange",negative,0.6344,negative,negative,0.7752,positive,negative,0.395,None,positive,0.6486,None,positive,0.5048,positive,negative,0.4581,None,negative,0.7162,None,MIXED,0.8315
son is very beautiful the quality of the lipstick is super great i like it,positive,0.8002,None,positive,0.8481,positive,positive,0.9087,None,positive,0.9314,None,positive,0.8909,None,neutral,0.7064,None,positive,0.9135,None,Overall Positive,0.0
the shop packs in very reputable shockproof packaging. bought on sale so extremely cheap,positive,0.7122,None,positive,0.7987,None,positive,0.8759,None,positive,0.9346,positive,positive,0.8071,None,neutral,0.6665,None,positive,0.9089,positive,Overall Positive,0.0
the picture is only for the purpose of accepting good product coins and fast delivery in general,positive,0.6927,None,positive,0.6035,None,positive,0.81,None,positive,0.8976,None,positive,0.8711,None,positive,0.9514,positive,positive,0.9088,None,Overall Positive,0.0
the color is deep red but looks like cherry red :(( the cream is smooth and smooth on the lips,neutral,0.4225,None,positive,0.7559,positive,positive,0.7592,None,positive,0.8207,None,neutral,0.6939,negative,neutral,0.5639,None,positive,0.7694,None,Overall Positive,0.0
"excellent product quality, quick delivery, secure packaging",positive,0.8005,None,positive,0.7875,None,positive,0.8682,None,positive,0.9327,None,positive,0.9033,None,positive,0.9065,positive,positive,0.9408,positive,Overall Positive,0.0
"seeing 2 colors 402 and 403, many buyers should buy 2 colors to try, but i like color 402 more. in general, the lipstick is ok, m.n",positive,0.6216,None,positive,0.5836,None,positive,0.8594,None,positive,0.8676,None,positive,0.7075,neutral,neutral,0.7823,None,positive,0.8507,None,Overall Positive,0.0
shop carefully packaged. haven't tried it yet but pd is a famous brand. will continue to support <3,neutral,0.6991,None,neutral,0.6404,None,positive,0.8146,None,positive,0.8939,None,positive,0.707,None,positive,0.582,None,positive,0.8974,positive,Overall Positive,0.0
"use: lipstick texture: beautiful color fastness: matte lipstick the color is true to the model, it's so pretty i should buy it",neutral,0.5024,positive,neutral,0.7767,positive,positive,0.7165,None,positive,0.8031,None,positive,0.8668,positive,positive,0.4616,None,positive,0.8132,None,Overall Positive,0.0
"uses: jw texture: chan color fastness: cream the lipstick doesn't last long, but quickly wears off a lot, so i checked it and got bored",negative,0.7672,negative,neutral,0.6192,negative,neutral,0.3999,None,positive,0.659,None,neutral,0.3736,None,negative,0.5622,None,negative,0.5175,None,MIXED,0.4857
"the lipstick quality is okay, i give the shop 5 stars hiiiiiii ksknzjknaizjiszbizhus",positive,0.755,None,positive,0.8356,positive,positive,0.8994,None,positive,0.9296,None,positive,0.8488,None,neutral,0.7609,None,positive,0.8935,None,Overall Positive,0.0
